1.7479e-10,1.0654e-10,1.1864e-10,4.8426e-11,-5.4041e-11,-9.1671e-11,8.3207e-10
1.4276e-07,4.3491e-07,4.2918e-07,-1.7471e-07,-3.9268e-07,1.4973e-07,2.5562e-07
1.1339e-06,3.4801e-06,3.4316e-06,-1.3937e-06,-3.1397e-06,1.1968e-06,2.0293e-06
3.8029e-06,1.175e-05,1.1577e-05,-4.6891e-06,-1.0591e-05,4.0333e-06,6.8132e-06
8.9574e-06,2.7862e-05,2.7432e-05,-1.1079e-05,-2.5092e-05,9.5457e-06,1.6068e-05
1.7383e-05,5.4437e-05,5.3555e-05,-2.1569e-05,-4.8981e-05,1.8615e-05,3.1225e-05
2.9844e-05,9.4094e-05,9.2499e-05,-3.7146e-05,-8.4589e-05,3.2113e-05,5.3679e-05
4.7081e-05,0.00014945,0.00014681,-5.8786e-05,-0.00013424,5.0909e-05,8.4798e-05
6.9812e-05,0.00022314,0.00021902,-8.7446e-05,-0.00020025,7.5862e-05,0.00012591
9.873e-05,0.00031776,0.00031167,-0.00012407,-0.00028491,0.00010782,0.00017832
0.00013451,0.00043594,0.00042726,-0.00016958,-0.00039054,0.00014764,0.00024329
0.00017779,0.00058028,0.0005683,-0.00022488,-0.00051939,0.00019614,0.00032204
0.00022919,0.00075339,0.00073728,-0.00029086,-0.00067376,0.00025415,0.00041577
0.00028932,0.00095786,0.00093668,-0.0003684,-0.00085588,0.0003225,0.00052564
0.00035874,0.0011963,0.001169,-0.00045833,-0.001068,0.00040199,0.00065277
0.00043801,0.0014712,0.0014366,-0.00056151,-0.0013124,0.00049341,0.00079823
0.00052763,0.0017853,0.0017419,-0.00067873,-0.0015912,0.00059756,0.00096308
0.0006281,0.002141,0.0020875,-0.00081078,-0.0019066,0.00071521,0.0011483
0.0007399,0.0025409,0.0024756,-0.00095845,-0.0022608,0.00084714,0.0013549
0.00086345,0.0029876,0.0029086,-0.0011225,-0.0026561,0.00099408,0.0015838
0.00099918,0.0034836,0.0033889,-0.0013036,-0.0030944,0.0011568,0.0018359
0.0011475,0.0040312,0.0039188,-0.0015025,-0.0035779,0.001336,0.0021119
0.0013087,0.0046332,0.0045007,-0.0017198,-0.0041088,0.0015324,0.0024129
0.0014832,0.0052919,0.0051367,-0.0019563,-0.0046891,0.0017468,0.0027394
0.0016712,0.0060097,0.0058292,-0.0022126,-0.0053208,0.0019797,0.0030922
0.001873,0.0067891,0.0065804,-0.0024892,-0.006006,0.002232,0.003472
0.002089,0.0076326,0.0073926,-0.0027868,-0.0067467,0.0025042,0.0038795
0.0023192,0.0085424,0.0082677,-0.0031059,-0.0075448,0.002797,0.0043152
0.0025639,0.009521,0.0092082,-0.0034471,-0.0084024,0.0031111,0.0047798
0.0028233,0.010571,0.010216,-0.0038108,-0.0093214,0.0034471,0.0052736
0.0030975,0.011694,0.011293,-0.0041976,-0.010304,0.0038055,0.0057972
0.0033865,0.012893,0.012442,-0.0046079,-0.011351,0.004187,0.0063511
0.0036905,0.01417,0.013664,-0.0050422,-0.012465,0.0045922,0.0069355
0.0040096,0.015527,0.014962,-0.0055008,-0.013648,0.0050215,0.0075508
0.0043436,0.016966,0.016337,-0.0059842,-0.014902,0.0054757,0.0081974
0.0046927,0.01849,0.017792,-0.0064926,-0.016228,0.0059551,0.0088754
0.0050568,0.020101,0.019328,-0.0070265,-0.017628,0.0064603,0.009585
0.0054358,0.021801,0.020947,-0.0075861,-0.019104,0.0069918,0.010327
0.0058296,0.023591,0.022651,-0.0081716,-0.020657,0.0075501,0.0111
0.006238,0.025475,0.024442,-0.0087834,-0.02229,0.0081356,0.011905
0.006661,0.027453,0.026321,-0.0094217,-0.024003,0.0087488,0.012743
0.0070984,0.029529,0.02829,-0.010087,-0.025798,0.0093901,0.013612
0.0075498,0.031703,0.030351,-0.010778,-0.027677,0.01006,0.014514
0.0080152,0.033979,0.032506,-0.011497,-0.029641,0.010759,0.015447
0.0084942,0.036357,0.034756,-0.012242,-0.031692,0.011487,0.016412
0.0089864,0.038839,0.037102,-0.013015,-0.033831,0.012244,0.017408
0.0094917,0.041428,0.039547,-0.013815,-0.03606,0.013032,0.018436
